scenario_id,condition,seed,phase,model_id,model_tag,prompt_version,generated_at,n_tutor_turns,n_learner_turns,exclusion_flag,exclusion_code,exclusion_reason,total_input_tokens,total_output_tokens,total_cost_usd,json_path
SC_0097,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:17:08.494406,14,14,False,,,13397,1073,0.001769,outputs/main/gemini-2.5-pro/C1/SC_0097_42.json
SC_0097,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:17:31.892905,14,14,False,,,12980,816,0.001624,outputs/main/gemini-2.5-pro/C1/SC_0097_91.json
SC_0123,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:21:21.266372,8,8,False,,,5857,525,0.000796,outputs/main/gemini-2.5-pro/C1/SC_0123_17.json
SC_0123,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:21:37.299043,8,8,False,,,6106,586,0.000845,outputs/main/gemini-2.5-pro/C1/SC_0123_42.json
SC_0123,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:21:51.016328,8,8,False,,,6082,633,0.000861,outputs/main/gemini-2.5-pro/C1/SC_0123_91.json
SC_0132,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:44:04.922065,8,8,False,,,6128,450,0.000793,outputs/main/gemini-2.5-pro/C1/SC_0132_17.json
SC_0132,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:24:21.424568,8,8,False,,,6057,464,0.000791,outputs/main/gemini-2.5-pro/C1/SC_0132_42.json
SC_0132,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:24:34.935034,8,8,False,,,6572,647,0.000916,outputs/main/gemini-2.5-pro/C1/SC_0132_91.json
SC_0157,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:26:14.406654,5,5,False,,,3753,484,0.000569,outputs/main/gemini-2.5-pro/C1/SC_0157_17.json
SC_0157,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:26:27.105492,5,5,False,,,3796,617,0.000626,outputs/main/gemini-2.5-pro/C1/SC_0157_42.json
SC_0157,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:26:35.364641,5,5,False,,,3639,534,0.000577,outputs/main/gemini-2.5-pro/C1/SC_0157_91.json
SC_0192,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:28:33.686469,7,7,False,,,5625,685,0.000837,outputs/main/gemini-2.5-pro/C1/SC_0192_17.json
SC_0192,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:28:47.956249,7,7,False,,,6255,751,0.000926,outputs/main/gemini-2.5-pro/C1/SC_0192_42.json
SC_0192,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:29:00.325732,7,7,False,,,5641,636,0.000819,outputs/main/gemini-2.5-pro/C1/SC_0192_91.json
SC_0195,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:31:31.923238,4,4,False,,,2851,362,0.00043,outputs/main/gemini-2.5-pro/C1/SC_0195_17.json
SC_0195,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:31:38.733099,4,4,False,,,2870,385,0.000441,outputs/main/gemini-2.5-pro/C1/SC_0195_42.json
SC_0195,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:31:46.520852,4,4,False,,,3001,513,0.000505,outputs/main/gemini-2.5-pro/C1/SC_0195_91.json
SC_0222,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:33:23.940100,17,17,False,,,19588,1168,0.002426,outputs/main/gemini-2.5-pro/C1/SC_0222_17.json
SC_0222,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:33:56.044401,17,17,False,,,21107,1407,0.002674,outputs/main/gemini-2.5-pro/C1/SC_0222_42.json
SC_0222,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:34:27.163014,17,17,False,,,20814,1322,0.00261,outputs/main/gemini-2.5-pro/C1/SC_0222_91.json
SC_0243,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:40:27.859575,11,11,False,,,10127,951,0.001393,outputs/main/gemini-2.5-pro/C1/SC_0243_17.json
SC_0243,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:40:47.689205,11,11,False,,,10388,966,0.001425,outputs/main/gemini-2.5-pro/C1/SC_0243_42.json
SC_0243,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:41:07.384946,11,11,False,,,10194,872,0.001368,outputs/main/gemini-2.5-pro/C1/SC_0243_91.json
SC_0265,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:44:50.400749,9,9,False,,,8690,866,0.001215,outputs/main/gemini-2.5-pro/C1/SC_0265_17.json
SC_0265,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:45:15.698913,9,9,False,,,10508,1445,0.001629,outputs/main/gemini-2.5-pro/C1/SC_0265_42.json
SC_0265,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:45:36.167633,9,9,False,,,11343,1483,0.001727,outputs/main/gemini-2.5-pro/C1/SC_0265_91.json
SC_0292,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:48:54.343696,9,9,False,,,8740,834,0.001208,outputs/main/gemini-2.5-pro/C1/SC_0292_17.json
SC_0292,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:49:11.472843,9,9,False,,,8745,879,0.001226,outputs/main/gemini-2.5-pro/C1/SC_0292_42.json
SC_0292,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:49:28.160569,9,9,False,,,8607,731,0.001153,outputs/main/gemini-2.5-pro/C1/SC_0292_91.json
SC_0323,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:55:34.967371,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0323_17.json
SC_0323,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:57:29.064182,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0323_42.json
SC_0323,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T02:59:23.754093,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0323_91.json
SC_0353,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:20:39.956193,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0353_17.json
SC_0353,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:24:49.289592,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0353_42.json
SC_0353,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T03:29:00.696666,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0353_91.json
SC_0393,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:45:01.937755,10,10,False,,,9545,1023,0.001364,outputs/main/gemini-2.5-pro/C1/SC_0393_17.json
SC_0393,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:10:23.219595,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0393_42.json
SC_0393,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:14:11.299230,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0393_91.json
SC_0404,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:40:53.646773,7,7,False,,,5596,498,0.000759,outputs/main/gemini-2.5-pro/C1/SC_0404_17.json
SC_0404,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:39:39.025664,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0404_42.json
SC_0404,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T04:42:17.680672,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0404_91.json
SC_0407,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:02:24.833232,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0407_17.json
SC_0407,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:06:34.969432,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0407_42.json
SC_0407,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:10:44.883991,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0407_91.json
SC_0409,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:50:17.167058,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0409_17.json
SC_0409,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:52:11.298199,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0409_42.json
SC_0409,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T05:54:04.861543,5,5,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0409_91.json
SC_0448,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T06:15:21.912111,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0448_17.json
SC_0448,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T06:19:32.555080,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0448_42.json
SC_0448,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T06:23:42.220260,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0448_91.json
SC_0487,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:02:49.398709,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0487_17.json
SC_0487,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:04:20.853150,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0487_42.json
SC_0487,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:05:51.745294,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0487_91.json
SC_0505,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:23:42.479131,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0505_17.json
SC_0505,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:27:53.795950,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0505_42.json
SC_0505,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T07:32:02.853197,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0505_91.json
SC_0527,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:13:07.066605,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0527_17.json
SC_0527,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:16:32.332218,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0527_42.json
SC_0527,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:19:56.254235,9,9,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0527_91.json
SC_0553,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:54:31.308993,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0553_17.json
SC_0553,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T08:58:19.429760,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0553_42.json
SC_0553,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:02:07.371976,10,10,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0553_91.json
SC_0557,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:37:50.257379,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0557_17.json
SC_0557,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:39:21.160508,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0557_42.json
SC_0557,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:40:51.585488,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0557_91.json
SC_0558,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T09:57:35.126016,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0558_17.json
SC_0558,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:00:37.027118,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0558_42.json
SC_0558,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:03:39.148645,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0558_91.json
SC_0561,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:35:07.737188,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0561_17.json
SC_0561,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:39:19.018964,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0561_42.json
SC_0561,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T10:43:30.709932,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0561_91.json
SC_0570,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:41:42.793129,4,4,False,,,3879,831,0.00072,outputs/main/gemini-2.5-pro/C1/SC_0570_17.json
SC_0570,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:22:37.943151,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0570_42.json
SC_0570,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:24:08.995094,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0570_91.json
SC_0605,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:35:31.777088,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0605_17.json
SC_0605,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:37:48.357388,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0605_42.json
SC_0605,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T11:40:04.693659,6,6,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0605_91.json
SC_0688,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:03:15.795307,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0688_17.json
SC_0688,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:05:55.091519,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0688_42.json
SC_0688,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:08:35.169767,7,7,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0688_91.json
SC_0725,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:33:58.800014,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0725_17.json
SC_0725,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:35:29.317038,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0725_42.json
SC_0725,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:37:00.478800,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0725_91.json
SC_0736,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:42:22.049594,8,8,False,,,5651,407,0.000728,outputs/main/gemini-2.5-pro/C1/SC_0736_17.json
SC_0736,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:53:42.186882,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0736_42.json
SC_0736,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T12:56:44.214633,8,8,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0736_91.json
SC_0746,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T13:19:09.464333,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0746_17.json
SC_0746,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T13:23:20.775010,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0746_42.json
SC_0746,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T13:27:31.713886,11,11,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0746_91.json
SC_0795,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:06:38.258919,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0795_17.json
SC_0795,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:08:09.649664,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0795_42.json
SC_0795,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:09:40.226748,4,4,True,E1,≥2 empty/short turns in dialogue,0,0,0.0,outputs/main/gemini-2.5-pro/C1/SC_0795_91.json
SC_0800,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:22:40.335871,5,5,False,,,4078,523,0.000617,outputs/main/gemini-2.5-pro/C1/SC_0800_17.json
SC_0800,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:22:53.067546,5,5,False,,,3916,572,0.00062,outputs/main/gemini-2.5-pro/C1/SC_0800_42.json
SC_0800,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:23:05.701331,5,5,False,,,4283,606,0.000671,outputs/main/gemini-2.5-pro/C1/SC_0800_91.json
SC_0809,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:25:21.125182,14,14,False,,,18144,1134,0.002268,outputs/main/gemini-2.5-pro/C1/SC_0809_17.json
SC_0809,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:25:52.396618,14,14,False,,,16090,1023,0.002018,outputs/main/gemini-2.5-pro/C1/SC_0809_42.json
SC_0809,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:26:22.993904,14,14,True,E2,Turn 1: non-math content (war),15777,1050,0.001998,outputs/main/gemini-2.5-pro/C1/SC_0809_91.json
SC_0871,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:32:00.161644,4,4,False,,,2678,403,0.000429,outputs/main/gemini-2.5-pro/C1/SC_0871_17.json
SC_0871,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:32:10.656497,4,4,False,,,2733,470,0.000461,outputs/main/gemini-2.5-pro/C1/SC_0871_42.json
SC_0871,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:32:27.692876,4,4,False,,,3013,449,0.000481,outputs/main/gemini-2.5-pro/C1/SC_0871_91.json
SC_0900,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:34:18.695569,10,10,False,,,11176,1134,0.001571,outputs/main/gemini-2.5-pro/C1/SC_0900_17.json
SC_0900,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:34:40.305326,10,10,False,,,10470,1068,0.001474,outputs/main/gemini-2.5-pro/C1/SC_0900_42.json
SC_0900,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:35:03.670770,10,10,False,,,10688,1156,0.001531,outputs/main/gemini-2.5-pro/C1/SC_0900_91.json
SC_0921,C1,17,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T01:38:28.754633,6,6,False,,,4336,607,0.000676,outputs/main/gemini-2.5-pro/C1/SC_0921_17.json
SC_0921,C1,42,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:38:42.029729,6,6,False,,,4386,595,0.000677,outputs/main/gemini-2.5-pro/C1/SC_0921_42.json
SC_0921,C1,91,main,gemini-2.5-pro,gemini-2.5-pro,v1.0,2026-05-16T14:38:54.404370,6,6,False,,,4291,511,0.000634,outputs/main/gemini-2.5-pro/C1/SC_0921_91.json
